Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Absolute acceleration (m/s^2)
0.861248928,0.624886632,9.823708534,0.378283858,9.850828967
0.863248961,0.605733037,9.783007622,0.366312861,9.808584799
0.865248994,0.44532153,9.761459351,0.359130263,9.778209164
0.86724816,0.423773706,9.761459351,0.347159237,9.776819132
0.869247326,0.423773706,9.761459351,0.347159237,9.776819132
0.871247892,0.407014281,9.747094154,0.351947635,9.76193486
0.873247925,0.402225882,9.727940559,0.368707061,9.743231398
0.875247925,0.378283858,9.718363762,0.397437483,9.733840426
0.877247891,0.390254885,9.701604843,0.40940848,9.71807855
0.879247857,0.375889659,9.723152161,0.385466486,9.738047309
0.881247823,0.356736064,9.751882553,0.356736064,9.764923685
0.883247789,0.421379507,9.747094154,0.361524463,9.762894298
0.885247755,0.464475125,9.756670952,0.366312861,9.774586964
0.887248588,0.493205547,9.766247749,0.380678058,9.78610048
0.889249421,0.500388145,9.802161217,0.363918662,9.82166939
0.891249421,0.471657723,9.821314812,0.421379507,9.841658718
0.893249454,0.474051923,9.821314812,0.418985307,9.841671532
0.895249487,0.51954174,9.830891609,0.342370838,9.850561976
0.89724952,0.505176544,9.8644104,0.301669419,9.881943145
0.899249553,0.486022949,9.859622002,0.320823014,9.876805745
0.901249586,0.471657723,9.857227325,0.37349546,9.875570384
0.903249619,0.476446152,9.852438927,0.366312861,9.870751686
0.905249652,0.433350503,9.814131737,0.37110126,9.830701427
0.907248818,0.433350503,9.814131737,0.37110126,9.830701427
0.909247951,0.433350503,9.814131737,0.37110126,9.830701427
0.911247851,0.426167905,9.799766541,0.366312861,9.815866159
0.913247851,0.404620081,9.768642426,0.378283858,9.784333954
0.915247851,0.395043284,9.756670952,0.359130263,9.771267154
0.917247851,0.395043284,9.747094154,0.359130263,9.761704677
0.919247851,0.392649084,9.720758438,0.356736064,9.7352236
0.921247817,0.402225882,9.701604843,0.354341865,9.716402644
